"ID";"Name";"StationCapacity";"BikeParkingSlotsAmount";"global_id";"Longitude_WGS84";"Latitude_WGS84";"AdmArea";"District";"Location";"ClarificationOfLocation";"DepartmentalAffiliation";"OperOrgName";"OperOrgWebsite";"Photo";"geodata_center";"geoarea";
"884";"Пункт проката велосипедов № 792";"15";"";"1080944184";"37.77319";"55.72126";"Юго-Восточный административный округ";"Рязанский район";"Рязанский пр-т, д.24, к.1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"380da927-e82b-48ec-9283-58df0f6772cd";"010100000010CCD1E3F7E24240DCF4673F52DC4B40";"";
"885";"Пункт проката велосипедов № 795";"15";"";"1080944185";"37.78222";"55.71925";"Юго-Восточный административный округ";"Рязанский район";"ст. м. Окская";"ст. м. Окская (выход №3)";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"bed538d2-2fb0-4226-a697-f2346b7339ac";"01010000007923F3C81FE44240F2D24D6210DC4B40";"";
"886";"Пункт проката велосипедов № 808";"15";"";"1080944186";"37.50913";"55.7626";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"Шелепихинская наб., 34, корп.1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"e81e933a-741c-46a1-b0a4-8e125aa4829d";"0101000000CCB4FD2B2BC14240FDF675E09CE14B40";"";
"887";"Пункт проката велосипедов № 810";"15";"";"1080944187";"37.52493";"55.75685";"Центральный административный округ";"Пресненский район";"МЦК Шелепиха";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"66b692a3-8327-4931-98f2-9219482d7f42";"01010000003A58FFE730C3424022FDF675E0E04B40";"";
"888";"Пункт проката велосипедов № 818";"15";"";"1080944188";"37.41832";"55.80766";"Северо-Западный административный округ";"район Строгино";"ул. Исаковского, д.27, к.1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"e912ac2c-83bd-40c6-abf8-6f296e3ef156";"0101000000A1A17F828BB54240C824236761E74B40";"";
"889";"Пункт проката велосипедов № 822";"15";"";"1080944189";"37.39836";"55.81115";"Северо-Западный административный округ";"район Строгино";"ул. Кулакова, д.9";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"e813b060-b22a-4f85-9920-30bc4864eb72";"01010000006C04E275FDB24240401361C3D3E74B40";"";
"890";"Пункт проката велосипедов № 824";"15";"";"1080944190";"37.4088";"55.80244";"Северо-Западный административный округ";"район Строгино";"ул. Таллинская, д.34";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"b0370241-1c30-4bfd-904e-1bce043d2d19";"01010000006A4DF38E53B4424049809A5AB6E64B40";"";
"891";"Пункт проката велосипедов № 829";"18";"";"1080944191";"37.51813";"55.82379";"Северный административный округ";"район Коптево";"ул. Зои и Александра Космодемьянских, д.23";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"4c88dcf7-c7dd-4dbd-823c-0760361a9499";"0101000000CA89761552C24240CC6262F371E94B40";"";
"892";"Пункт проката велосипедов № 831";"15";"";"1080944192";"37.53122";"55.83166";"Северный административный округ";"район Коптево";"Большая Академическая улица, 35, строение 1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"a5e94847-8363-4eb5-94f8-b42d914d2c45";"0101000000957D5704FFC3424018B2BAD573EA4B40";"";
"893";"Пункт проката велосипедов № 839";"24";"";"1080944193";"37.46812";"55.85115";"Северный административный округ";"район Левобережный";"Ленинградское шоссе, д.51";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"3c255caf-6807-4058-91b8-67760d3ac103";"0101000000404D2D5BEBBB4240C5FEB27BF2EC4B40";"";
"894";"Пункт проката велосипедов № 840";"24";"";"1080944194";"37.47143";"55.86294";"Северный административный округ";"район Левобережный";"ул. Беломорская, д.16А (к/т Нева)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"f8075b25-bac5-4bd0-bd81-2a695452e80c";"0101000000382D78D157BC4240833463D174EE4B40";"";
